,property_type,place_name,state_name,lat,lon,price_aprox_usd,surface_total_in_m2,surface_covered_in_m2,price_per_m2,rooms,terraza,patio,parrilla,salon,laundry,pileta,cochera,estado_nuevo,estado_a_reciclar
75089,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,143526.0,41.0,35.0,3500.6341463414633,1.0,0,0,0,1,0,1,1,0,0
75092,store,Recoleta,Capital Federal,-34.5994274,-58.4015856,1800000.0,699.0,699.0,2575.107296137339,2.0,1,1,0,0,1,0,1,0,0
75094,apartment,Recoleta,Capital Federal,-34.5997044542,-58.3926758208,365000.0,174.0,170.0,2097.7011494252874,4.0,0,0,0,0,1,0,0,1,0
75098,PH,Coghlan,Capital Federal,-34.561509,-58.4688221,319000.0,280.0,160.0,1139.2857142857142,3.0,1,1,0,0,0,0,1,0,0
75100,apartment,Villa Luro,Capital Federal,-34.6433044644,-58.503792752799995,175000.0,97.0,67.0,1804.1237113402062,3.0,1,0,0,0,0,0,1,1,0
75101,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,143526.0,41.0,41.0,3500.6341463414633,1.0,0,0,0,1,0,1,1,0,0
75103,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,221148.0,58.0,49.0,3812.896551724138,2.0,0,0,0,0,0,1,1,0,0
75109,apartment,Palermo,Capital Federal,-34.5747353546,-58.43145653569999,165000.0,71.0,65.0,2323.943661971831,3.0,0,0,0,0,1,0,0,0,1
75110,apartment,Villa Urquiza,Capital Federal,-34.56178060000001,-58.4928894,130000.0,50.0,50.0,2600.0,2.0,0,0,0,0,0,0,1,0,0
75113,apartment,Villa del Parque,Capital Federal,-34.6005090567,-58.493750393999996,215000.0,112.0,112.0,1919.642857142857,4.0,0,0,0,0,1,0,1,0,0
75114,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,304742.0,89.0,89.0,3424.067415730337,4.0,0,0,0,1,0,1,1,0,0
75116,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,224220.0,58.0,49.0,3865.862068965517,2.0,0,0,0,0,0,1,1,0,0
75117,apartment,San Telmo,Capital Federal,-34.6247504837,-58.379148244899994,115000.0,61.0,48.0,1885.2459016393443,2.0,0,1,0,0,1,0,0,0,0
75119,apartment,Capital Federal,Capital Federal,-34.6448912529,-58.490328403599996,90000.0,70.0,70.0,1285.7142857142858,3.0,1,0,1,0,0,0,0,0,0
75127,apartment,Villa Urquiza,Capital Federal,-34.56178060000001,-58.4928894,130000.0,50.0,50.0,2600.0,2.0,0,0,0,0,0,0,1,0,0
75128,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,305060.0,87.0,87.0,3506.4367816091954,4.0,0,0,0,1,0,1,1,0,0
75129,apartment,Palermo,Capital Federal,-34.580503566,-58.4058744847,520000.0,93.0,93.0,5591.397849462365,3.0,0,0,1,0,0,1,1,1,0
75130,apartment,Barracas,Capital Federal,-34.65045,-58.382404,170000.0,67.0,60.0,2537.313432835821,2.0,0,0,0,1,1,1,1,0,0
75133,apartment,Capital Federal,Capital Federal,-34.6448912529,-58.490328403599996,92500.0,58.0,55.0,1594.8275862068965,3.0,1,0,1,0,0,0,0,0,0
75138,house,Villa del Parque,Capital Federal,-34.5993106052,-58.4896275004,275000.0,179.0,179.0,1536.3128491620112,4.0,1,0,0,0,0,0,1,0,0
75139,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,141704.0,41.0,41.0,3456.1951219512193,1.0,0,0,0,1,0,1,1,0,0
75140,apartment,Villa Urquiza,Capital Federal,-34.5690487189,-58.484209659099996,188000.0,66.0,66.0,2848.4848484848485,3.0,0,0,0,0,0,0,0,0,0
75141,apartment,Almagro,Capital Federal,-34.56910735,-58.40848979999999,125000.0,43.0,41.0,2906.9767441860463,1.0,0,0,0,0,0,0,1,0,0
75143,apartment,Almagro,Capital Federal,-34.56910735,-58.40848979999999,125000.0,70.0,70.0,1785.7142857142858,3.0,1,0,0,0,0,0,0,1,0
75145,apartment,Capital Federal,Capital Federal,-34.6448912529,-58.490328403599996,55500.0,35.0,35.0,1585.7142857142858,3.0,1,0,1,0,0,0,0,0,0
75148,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,677805.0,226.0,138.0,2999.137168141593,4.0,0,0,0,0,1,0,1,0,0
75152,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,145587.0,41.0,41.0,3550.9024390243903,1.0,0,0,0,1,0,1,1,0,0
75155,apartment,Villa Urquiza,Capital Federal,-34.5791560622,-58.4923048492,195000.0,80.0,80.0,2437.5,3.0,1,0,0,0,1,0,1,0,0
75156,apartment,Almagro,Capital Federal,-34.56910735,-58.40848979999999,125000.0,43.0,41.0,2906.9767441860463,1.0,0,0,0,0,0,0,1,0,0
75158,apartment,Recoleta,Capital Federal,-34.5875943124,-58.409182930200004,930000.0,240.0,220.0,3875.0,4.0,1,0,0,0,1,0,1,0,0
75161,apartment,Capital Federal,Capital Federal,-34.6448912529,-58.490328403599996,94500.0,58.0,55.0,1629.3103448275863,3.0,1,0,1,0,0,0,0,0,0
75162,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,198072.0,52.0,45.0,3809.076923076923,2.0,0,0,0,0,0,1,1,0,0
75164,apartment,Villa Crespo,Capital Federal,-34.5945966369,-58.4420458576,95000.0,32.0,29.0,2968.75,1.0,0,0,0,0,1,0,1,1,0
75167,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,313526.0,89.0,89.0,3522.7640449438204,4.0,0,0,0,1,0,1,1,0,0
75168,apartment,Villa Urquiza,Capital Federal,-34.5791560622,-58.4923048492,130000.0,53.0,53.0,2452.830188679245,2.0,0,0,0,0,1,0,1,0,0
75171,store,Puerto Madero,Capital Federal,-34.6177194,-58.3620561,1100000.0,140.0,140.0,7857.142857142857,1.0,0,0,0,0,0,0,0,0,0
75173,apartment,Almagro,Capital Federal,-34.56910735,-58.40848979999999,340000.0,99.0,94.0,3434.343434343434,3.0,0,0,0,0,0,0,1,0,0
75175,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,313526.0,89.0,89.0,3522.7640449438204,4.0,0,0,0,1,0,1,1,0,0
75178,apartment,Villa Urquiza,Capital Federal,-34.56178060000001,-58.4928894,240000.0,100.0,100.0,2400.0,2.0,0,1,0,0,0,0,0,0,0
75179,apartment,Mataderos,Capital Federal,-34.6618237,-58.5088387,300000.0,145.0,145.0,2068.9655172413795,2.0,0,0,0,0,1,0,0,0,0
75181,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,200823.0,52.0,45.0,3861.980769230769,2.0,0,0,0,0,0,1,1,0,0
75183,apartment,Almagro,Capital Federal,-34.56910735,-58.40848979999999,125000.0,43.0,41.0,2906.9767441860463,1.0,0,0,0,0,0,0,1,0,0
75184,apartment,Capital Federal,Capital Federal,-34.6448912529,-58.490328403599996,100000.0,90.0,34.0,1111.111111111111,2.0,1,0,1,0,0,0,0,0,0
75187,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,453271.0,129.0,129.0,3513.7286821705425,4.0,0,0,0,1,0,1,1,0,0
75190,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,169000.0,51.0,48.0,3313.725490196078,3.0,0,0,0,0,0,0,0,0,0
75191,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,600746.0,171.0,171.0,3513.1345029239765,4.0,0,0,0,1,0,1,1,0,0
75192,apartment,Congreso,Capital Federal,-34.606296659,-58.3921889684,78000.0,50.0,40.0,1560.0,2.0,0,1,0,0,1,0,0,0,0
75195,apartment,Barrio Norte,Capital Federal,-34.594304,-58.403685,820000.0,274.0,274.0,2992.700729927007,3.0,1,0,0,0,1,0,0,1,0
75197,apartment,Capital Federal,Capital Federal,-34.6448912529,-58.490328403599996,107000.0,90.0,35.0,1188.888888888889,2.0,1,0,1,0,0,0,0,0,0
75202,house,Villa Crespo,Capital Federal,-34.5976786,-58.4430195,650000.0,565.0,495.0,1150.4424778761063,5.0,1,1,1,0,0,0,1,0,0
75203,apartment,Liniers,Capital Federal,-34.6477969,-58.5164244,170000.0,102.0,62.0,1666.6666666666667,4.0,1,1,0,0,1,0,0,0,0
75204,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,410004.0,113.0,113.0,3628.353982300885,4.0,0,0,0,1,0,1,1,0,0
75205,store,Mataderos,Capital Federal,-34.655790120300004,-58.49113089,290000.0,250.0,250.0,1160.0,2.0,0,0,0,0,0,0,0,0,0
75206,apartment,Capital Federal,Capital Federal,-34.6108622,-58.4117063,59640.0,35.0,31.0,1704.0,1.0,1,0,0,0,0,0,0,0,0
75209,store,Recoleta,Capital Federal,-34.5994274,-58.4015856,75000.0,30.0,30.0,2500.0,2.0,0,0,0,0,0,0,0,0,0
75214,apartment,Nuñez,Capital Federal,-34.553577600000004,-58.45551139999999,125000.0,44.0,44.0,2840.909090909091,3.0,0,0,0,0,0,0,0,1,0
75215,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,355140.0,98.0,98.0,3623.877551020408,4.0,0,0,0,1,0,1,1,0,0
75218,apartment,Capital Federal,Capital Federal,-34.6448912529,-58.490328403599996,53500.0,35.0,35.0,1528.5714285714287,3.0,1,0,1,0,0,0,0,0,0
75219,apartment,Flores,Capital Federal,-34.635117947800005,-58.4739639408,75000.0,35.0,35.0,2142.8571428571427,1.0,0,0,0,0,0,0,0,1,0
75220,apartment,Capital Federal,Capital Federal,-34.6108622,-58.4117063,57634.0,35.0,31.0,1646.6857142857143,1.0,1,0,0,0,0,0,0,0,0
75222,PH,Palermo Viejo,Capital Federal,-34.5968243179,-58.4141311487,179000.0,120.0,100.0,1491.6666666666667,4.0,0,0,0,0,0,0,0,0,1
75223,apartment,Villa Urquiza,Capital Federal,-34.56178060000001,-58.4928894,75266.0,89.0,89.0,845.685393258427,4.0,1,0,1,0,1,0,0,0,0
75228,apartment,Villa Luro,Capital Federal,-34.6388744,-58.5006566,800000.0,71.0,47.0,11267.605633802817,2.0,0,1,0,0,1,0,0,0,0
75230,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,559044.0,155.0,155.0,3606.7354838709675,4.0,0,0,0,1,0,1,1,0,0
75231,apartment,Caballito,Capital Federal,-34.6177317075,-58.460609078699996,95000.0,50.0,46.0,1900.0,2.0,0,0,0,0,0,0,1,0,0
75235,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,498000.0,176.0,158.0,2829.5454545454545,4.0,0,0,0,0,1,0,0,0,0
75236,apartment,Barrio Norte,Capital Federal,-34.5985714283,-58.3897651029,88000.0,31.0,24.0,2838.7096774193546,1.0,0,1,0,0,0,0,0,0,0
75237,apartment,Villa Urquiza,Capital Federal,-34.56178060000001,-58.4928894,52670.0,64.0,64.0,822.96875,3.0,0,0,1,0,0,0,0,0,0
75240,PH,Mataderos,Capital Federal,-34.658056315,-58.4978856319,155000.0,150.0,150.0,1033.3333333333333,3.0,1,1,1,0,1,0,0,0,0
75245,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,415698.0,113.0,113.0,3678.7433628318586,4.0,0,0,0,1,0,1,1,0,0
75246,apartment,Floresta,Capital Federal,-34.6363642844,-58.4700296237,120000.0,45.0,41.0,2666.6666666666665,2.0,0,0,1,0,1,0,0,1,0
75249,apartment,Recoleta,Capital Federal,-34.5994274,-58.4015856,1550000.0,310.0,310.0,5000.0,3.0,1,0,0,0,1,0,1,0,0
75250,apartment,Palermo,Capital Federal,-34.580503566,-58.4058744847,143000.0,45.0,43.0,3177.777777777778,2.0,0,0,0,0,1,0,0,0,0
75251,store,Capital Federal,Capital Federal,-34.5985825965,-58.3725909616,90000.0,45.0,45.0,2000.0,2.0,0,0,0,0,0,0,0,0,0
75252,apartment,Villa Urquiza,Capital Federal,-34.56178060000001,-58.4928894,37500.0,49.0,49.0,765.3061224489796,2.0,0,0,1,0,0,0,0,0,0
75253,PH,Mataderos,Capital Federal,-34.655535439699996,-58.494631141099994,80000.0,63.0,63.0,1269.8412698412699,3.0,0,0,0,0,0,0,0,0,0
75254,apartment,Belgrano,Capital Federal,-34.5637859781,-58.46201393649999,239000.0,94.0,88.0,2542.553191489362,3.0,0,0,0,0,1,0,0,1,0
75257,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,360072.0,98.0,98.0,3674.204081632653,4.0,0,0,0,1,0,1,1,0,0
75258,apartment,Villa Urquiza,Capital Federal,-34.56178060000001,-58.4928894,35500.0,52.0,52.0,682.6923076923077,2.0,0,0,0,0,0,0,0,0,0
75259,apartment,Palermo,Capital Federal,-34.5927957722,-58.4096831314,275000.0,113.0,108.0,2433.6283185840707,4.0,0,0,0,0,1,0,0,1,0
75261,apartment,Liniers,Capital Federal,-34.6477969,-58.5164244,88000.0,45.0,37.0,1955.5555555555557,2.0,0,0,0,0,0,0,0,0,0
75262,apartment,Mataderos,Capital Federal,-34.6448912529,-58.490328403599996,92500.0,58.0,55.0,1594.8275862068965,3.0,1,0,1,0,0,0,0,0,0
75267,store,Mataderos,Capital Federal,-34.6643064287,-58.490125059899995,2500000.0,3600.0,3600.0,694.4444444444445,2.0,0,0,0,0,0,0,0,0,0
75272,PH,Liniers,Capital Federal,-34.6477969,-58.5164244,57500.0,25.0,25.0,2300.0,1.0,0,0,0,0,0,0,0,0,0
75273,apartment,Palermo,Capital Federal,-34.5891024184,-58.4380556617,415808.0,113.0,113.0,3679.716814159292,4.0,0,0,0,1,0,1,1,0,0
75274,store,Balvanera,Capital Federal,-34.611471127399994,-58.4101985714,780000.0,800.0,800.0,975.0,2.0,0,1,0,0,0,0,0,0,0
75277,apartment,Capital Federal,Capital Federal,-34.636374082399996,-58.443947659399996,122000.0,47.0,47.0,2595.744680851064,2.0,0,0,0,0,0,1,0,0,0
75279,apartment,Villa Crespo,Capital Federal,-34.5976786,-58.4430195,209600.0,62.0,59.0,3380.6451612903224,2.0,0,0,0,0,1,1,0,1,0
75280,apartment,Mataderos,Capital Federal,-34.6448912529,-58.490328403599996,53400.0,35.0,35.0,1525.7142857142858,3.0,1,0,1,0,0,0,0,0,0
75286,apartment,Liniers,Capital Federal,-34.6477969,-58.5164244,120000.0,54.0,48.0,2222.222222222222,2.0,1,0,0,0,0,0,0,0,0
75288,apartment,Saavedra,Capital Federal,-34.555257,-58.492172,100000.0,39.0,34.0,2564.102564102564,1.0,0,0,0,0,0,0,1,1,0
75290,apartment,Saavedra,Capital Federal,-34.5571568135,-58.4860618795,125000.0,72.0,35.0,1736.111111111111,1.0,0,0,0,0,0,0,1,0,0
75291,apartment,Mataderos,Capital Federal,-34.6694241602,-58.502935031499995,62000.0,45.0,45.0,1377.7777777777778,2.0,0,0,0,0,0,0,0,0,0
75294,apartment,Paternal,Capital Federal,-34.6062719178,-58.4519392193,158000.0,70.0,63.0,2257.1428571428573,3.0,0,0,0,0,1,0,1,1,0
75296,apartment,Villa Urquiza,Capital Federal,-34.56178060000001,-58.4928894,165000.0,63.0,63.0,2619.0476190476193,2.0,0,1,0,0,1,0,0,0,0
75297,apartment,Mataderos,Capital Federal,-34.6448912529,-58.490328403599996,100000.0,90.0,34.0,1111.111111111111,2.0,1,0,1,0,0,0,0,0,0
75298,store,Palermo,Capital Federal,-34.5891024184,-58.4380556617,480000.0,92.0,92.0,5217.391304347826,4.0,0,0,0,1,0,1,1,0,0
75300,apartment,Villa Luro,Capital Federal,-34.6388744,-58.5006566,130000.0,55.0,48.0,2363.6363636363635,2.0,0,0,0,0,0,0,0,0,0
75304,apartment,Saavedra,Capital Federal,-34.555257,-58.492172,123000.0,66.0,37.0,1863.6363636363637,1.0,1,0,1,0,0,0,1,0,0
75305,apartment,Villa Urquiza,Capital Federal,-34.5683979918,-58.4898590397,119000.0,50.0,50.0,2380.0,2.0,0,0,0,0,0,0,0,0,0
75310,apartment,Villa Urquiza,Capital Federal,-34.5731233843,-58.4798153945,146000.0,45.0,45.0,3244.4444444444443,2.0,0,0,0,0,0,0,1,0,0
75311,apartment,Villa Ortuzar,Capital Federal,-34.5900462014,-58.4741717259,82000.0,47.0,47.0,1744.6808510638298,2.0,0,0,0,0,0,0,0,0,0
75312,apartment,Liniers,Capital Federal,-34.6477969,-58.5164244,100000.0,53.0,48.0,1886.7924528301887,2.0,0,0,0,0,0,0,0,0,0
75314,apartment,Mataderos,Capital Federal,-34.6448912529,-58.490328403599996,107000.0,90.0,35.0,1188.888888888889,2.0,1,0,1,0,0,0,0,0,0
75322,store,Belgrano,Capital Federal,-34.5598729,-58.443362,658214.0,125.0,125.0,5265.712,4.0,0,0,0,0,0,0,0,0,0
75324,apartment,Villa Urquiza,Capital Federal,-34.5694008384,-58.4872501937,298000.0,95.0,95.0,3136.842105263158,2.0,0,1,0,0,1,0,1,0,0
75325,house,Capital Federal,Capital Federal,-34.6434315988,-58.47491528689999,95000.0,211.0,88.0,450.2369668246445,3.0,1,1,1,0,1,0,0,1,0
75332,apartment,Villa Lugano,Capital Federal,-34.6671364,-58.4840873,78000.0,66.0,66.0,1181.8181818181818,4.0,0,0,0,0,0,0,0,0,0
75333,apartment,Recoleta,Capital Federal,-34.5931345521,-58.4085570442,299000.0,127.0,127.0,2354.3307086614172,4.0,1,0,0,0,0,0,0,0,0
75334,store,Belgrano,Capital Federal,-34.5598729,-58.443362,705605.0,134.0,134.0,5265.70895522388,4.0,0,0,0,0,0,0,0,1,0
75336,apartment,Villa Urquiza,Capital Federal,-34.5726434835,-58.4847093628,126000.0,45.0,45.0,2800.0,2.0,0,0,1,0,1,1,0,0,0
75346,apartment,Almagro,Capital Federal,-34.6088196591,-58.4305307293,83000.0,40.0,40.0,2075.0,1.0,0,0,0,0,0,0,1,0,0
75347,PH,Villa Urquiza,Capital Federal,-34.5810859104,-58.4904905729,175000.0,85.0,85.0,2058.823529411765,4.0,1,1,0,0,0,0,0,0,0
75352,store,Pompeya,Capital Federal,-34.6543443222,-58.416203526800004,280000.0,145.0,145.0,1931.0344827586207,1.0,0,0,0,0,0,0,0,0,0
75354,apartment,Villa Urquiza,Capital Federal,-34.5692865686,-58.4871538929,155000.0,42.0,42.0,3690.4761904761904,2.0,0,0,1,0,1,1,1,0,0
75357,apartment,Saavedra,Capital Federal,-34.5488289399,-58.475554036300004,218000.0,88.0,67.0,2477.2727272727275,3.0,0,1,1,0,1,1,1,1,0
75359,apartment,Barrio Norte,Capital Federal,-34.594304,-58.403685,225000.0,57.0,48.0,3947.3684210526317,2.0,0,0,0,0,0,0,0,1,0
75361,house,Villa Devoto,Capital Federal,-34.5911907434,-58.5143911743,470000.0,300.0,300.0,1566.6666666666667,4.0,1,0,1,0,0,0,1,0,0
75363,apartment,Almagro,Capital Federal,-34.6088196591,-58.4305307293,120000.0,54.0,48.0,2222.222222222222,2.0,1,0,1,0,0,0,1,0,0
75367,apartment,Villa Urquiza,Capital Federal,-34.571616050799996,-58.487342311400006,199000.0,73.0,73.0,2726.027397260274,4.0,0,0,0,0,1,0,0,0,0
75370,house,Mataderos,Capital Federal,-34.6618237,-58.5088387,490000.0,314.0,280.0,1560.5095541401274,6.0,0,1,1,0,1,0,0,0,0
75373,apartment,Villa Urquiza,Capital Federal,-34.56178060000001,-58.4928894,145000.0,79.0,70.0,1835.4430379746836,2.0,0,0,0,0,0,0,0,0,0
75374,apartment,Saavedra,Capital Federal,-34.5488289399,-58.475554036300004,218000.0,72.0,64.0,3027.777777777778,3.0,0,0,1,0,1,1,1,1,0
75377,PH,Capital Federal,Capital Federal,-34.6517709213,-58.4837059663,115000.0,90.0,90.0,1277.7777777777778,3.0,1,0,0,0,0,0,0,0,0
75378,apartment,Villa del Parque,Capital Federal,-34.6151330604,-58.4967496683,103000.0,45.0,42.0,2288.8888888888887,2.0,1,0,0,1,0,0,0,1,0
75382,apartment,Mataderos,Capital Federal,-34.6618237,-58.5088387,84000.0,40.0,40.0,2100.0,2.0,0,0,0,0,0,0,0,1,0
75383,apartment,Palermo Hollywood,Capital Federal,-34.58172446633833,-58.43451921365042,133000.0,40.0,36.0,3325.0,1.0,0,0,0,0,0,0,1,0,0
75389,apartment,Balvanera,Capital Federal,-34.614675243600004,-58.404094218500006,105000.0,54.0,54.0,1944.4444444444443,3.0,0,0,0,0,0,0,0,0,0
75393,apartment,Almagro,Capital Federal,-34.61774019,-58.4214390154,90900.0,54.0,47.0,1683.3333333333333,2.0,1,0,0,0,0,0,0,0,0
75397,store,Colegiales,Capital Federal,-34.579394,-58.445882,420000.0,200.0,200.0,2100.0,2.0,1,1,1,0,1,0,0,1,0
75402,apartment,Recoleta,Capital Federal,-34.5994274,-58.4015856,240000.0,91.0,83.0,2637.3626373626375,3.0,0,0,0,0,0,0,1,0,0
75406,apartment,Villa Luro,Capital Federal,-34.6433044644,-58.503792752799995,156500.0,65.0,53.0,2407.6923076923076,3.0,1,0,0,0,0,0,1,1,0
75409,apartment,Caballito,Capital Federal,-34.6222111,-58.43912829999999,100268.0,37.0,37.0,2709.945945945946,1.0,0,1,1,0,1,0,0,1,0
75415,apartment,Congreso,Capital Federal,-34.606296659,-58.3921889684,118500.0,66.0,56.0,1795.4545454545455,3.0,0,0,0,0,1,0,0,0,0
75417,apartment,Belgrano,Capital Federal,-34.5598729,-58.443362,395000.0,142.0,130.0,2781.6901408450703,4.0,0,0,0,0,1,0,0,1,0
75419,apartment,Villa Luro,Capital Federal,-34.6433044644,-58.503792752799995,156500.0,65.0,53.0,2407.6923076923076,3.0,1,0,0,0,0,0,1,1,0
75424,apartment,Caballito,Capital Federal,-34.6222111,-58.43912829999999,126826.0,47.0,47.0,2698.425531914894,1.0,0,1,1,0,1,0,0,1,0
75428,apartment,Barrio Norte,Capital Federal,-34.5994470169,-58.388196287700005,230000.0,95.0,87.0,2421.0526315789475,3.0,0,0,0,0,1,0,0,0,0
75430,apartment,Capital Federal,Capital Federal,-34.6108622,-58.4117063,61060.0,35.0,31.0,1744.5714285714287,1.0,1,0,0,0,0,0,0,0,0
75431,apartment,Liniers,Capital Federal,-34.6477969,-58.5164244,65000.0,34.0,30.0,1911.764705882353,1.0,1,0,0,0,0,0,1,0,0
75434,house,Mataderos,Capital Federal,-34.6466173692,-58.4945462986,350000.0,300.0,300.0,1166.6666666666667,4.0,1,0,0,0,1,0,1,0,0
75439,apartment,Recoleta,Capital Federal,-34.595936902199995,-58.393204602,350000.0,128.0,120.0,2734.375,3.0,0,0,0,0,0,0,1,1,0
75442,apartment,Villa Lugano,Capital Federal,-34.6784946475,-58.4521358226,120200.0,132.0,120.0,910.6060606060606,4.0,1,0,0,0,0,0,1,0,0
75449,apartment,Recoleta,Capital Federal,-34.5945094238,-58.402476056000005,225000.0,84.0,76.0,2678.5714285714284,3.0,0,0,0,0,0,0,0,0,0
75451,apartment,Floresta,Capital Federal,-34.6280255,-58.46624789999999,90000.0,36.0,36.0,2500.0,2.0,0,0,0,0,0,0,0,0,0
75455,PH,Mataderos,Capital Federal,-34.6557136566,-58.5149754381,82000.0,97.0,42.0,845.360824742268,2.0,1,1,0,0,0,0,0,0,0
75461,apartment,Recoleta,Capital Federal,-34.5965964044,-58.400914928599995,320000.0,165.0,135.0,1939.3939393939395,4.0,1,0,1,0,0,0,0,0,1
75466,apartment,Saavedra,Capital Federal,-34.5466874258,-58.4777786099,109000.0,48.0,43.0,2270.8333333333335,2.0,0,0,1,0,0,0,1,1,0
75468,apartment,Retiro,Capital Federal,-34.600208096799996,-58.3782497051,138000.0,70.0,70.0,1971.4285714285713,3.0,0,1,0,0,0,0,0,0,0
75474,apartment,Villa Luro,Capital Federal,-34.6419903279,-58.495481490699994,110000.0,42.0,41.0,2619.0476190476193,2.0,0,0,1,0,1,0,0,1,0
75477,PH,Mataderos,Capital Federal,-34.6521716275,-58.4990471458,82000.0,55.0,55.0,1490.909090909091,2.0,1,1,0,0,0,0,0,0,0
75480,apartment,Belgrano,Capital Federal,-34.5558823132,-58.461937935,103000.0,41.0,41.0,2512.1951219512193,1.0,0,0,1,0,1,0,0,0,0
75481,apartment,Recoleta,Capital Federal,-34.5994274,-58.4015856,320000.0,137.0,107.0,2335.7664233576643,3.0,1,1,0,0,0,0,1,0,0
75484,apartment,Caballito,Capital Federal,-34.6222111,-58.43912829999999,118614.0,47.0,47.0,2523.7021276595747,1.0,0,1,1,0,1,0,0,1,0
75494,apartment,Recoleta,Capital Federal,-34.5994274,-58.4015856,188400.0,47.0,38.0,4008.5106382978724,2.0,0,0,1,0,1,0,0,0,0
75495,apartment,Recoleta,Capital Federal,-34.598702936100004,-58.3958630407,110000.0,40.0,40.0,2750.0,3.0,1,0,0,0,1,0,0,0,0
75496,apartment,Caballito,Capital Federal,-34.6222111,-58.43912829999999,93838.0,36.0,36.0,2606.6111111111113,1.0,0,1,1,0,1,0,0,1,0
75506,apartment,Caballito,Capital Federal,-34.6222111,-58.43912829999999,120257.0,47.0,47.0,2558.659574468085,1.0,0,1,1,0,1,0,0,1,0
75507,house,Liniers,Capital Federal,-34.6442826788,-58.50917777220001,215000.0,134.0,109.0,1604.4776119402984,3.0,0,1,1,0,1,0,1,1,0
75514,apartment,Recoleta,Capital Federal,-34.5994274,-58.4015856,250000.0,125.0,117.0,2000.0,3.0,0,0,0,0,0,0,0,0,0
75516,apartment,Liniers,Capital Federal,-34.6505574522,-58.51815390189999,200000.0,84.0,84.0,2380.9523809523807,2.0,0,0,0,0,0,0,1,0,0
75517,apartment,Caballito,Capital Federal,-34.6222111,-58.43912829999999,121899.0,47.0,47.0,2593.595744680851,1.0,0,1,1,0,1,0,0,1,0
75519,apartment,Belgrano,Capital Federal,-34.55857879999999,-58.44604920000001,178000.0,37.0,29.0,4810.810810810811,1.0,1,0,0,0,0,1,1,0,0
75529,apartment,Villa Luro,Capital Federal,-34.6419903279,-58.495481490699994,110000.0,42.0,41.0,2619.0476190476193,2.0,0,0,1,0,1,0,0,1,0
75531,store,Capital Federal,Capital Federal,-34.6108622,-58.4117063,245000.0,86.0,86.0,2848.8372093023254,1.0,0,0,0,0,0,0,0,0,0
75532,apartment,Recoleta,Capital Federal,-34.5972383854,-58.3975547046,89000.0,35.0,35.0,2542.8571428571427,3.0,0,1,0,0,0,0,0,1,0
75539,apartment,Liniers,Capital Federal,-34.6505574522,-58.51815390189999,229000.0,83.0,83.0,2759.0361445783133,5.0,0,0,0,0,0,0,1,0,0
75540,apartment,Villa Luro,Capital Federal,-34.6388744,-58.5006566,77500.0,41.0,41.0,1890.2439024390244,2.0,0,0,0,0,1,0,0,0,0
